strategy_date,trade_date,portfolio_value,portfolio_nav,etf_count,total_etfs,absolute_return,return_rate,has_trading,normalized_nav
20250717,20250723,121627893.20822687,1.2162789320822687,5,5,21627893.208226874,21.627893208226876,False,1.2162789320822687
20250717,20250724,121636274.28242157,1.2163627428242156,5,5,21636274.282421574,21.636274282421574,False,1.2163627428242156
20250717,20250725,120859590.3483966,1.208595903483966,5,5,20859590.3483966,20.8595903483966,False,1.208595903483966
20250725,20250728,120233727.38108078,1.2023372738108078,5,5,20233727.381080776,20.233727381080776,True,1.2023372738108078
20250725,20250729,120680494.01489529,1.206804940148953,5,5,20680494.01489529,20.680494014895288,False,1.206804940148953
20250725,20250730,121414581.22669335,1.2141458122669335,5,5,21414581.226693347,21.414581226693347,False,1.2141458122669335
20250725,20250731,118148130.75878835,1.1814813075878834,5,5,18148130.758788347,18.148130758788348,False,1.1814813075878834
20250725,20250801,117751179.52368578,1.177511795236858,5,5,17751179.523685783,17.751179523685785,False,1.177511795236858
20250801,20250804,118281285.18141186,1.1828128518141185,5,5,18281285.181411862,18.281285181411864,True,1.1828128518141185
20250801,20250805,118859422.16537964,1.1885942216537964,5,5,18859422.165379643,18.859422165379645,False,1.1885942216537964
20250801,20250806,120071915.32674363,1.2007191532674364,5,5,20071915.326743633,20.071915326743632,False,1.2007191532674364
20250801,20250807,119606012.45703197,1.1960601245703197,5,5,19606012.457031965,19.606012457031966,False,1.1960601245703197
20250801,20250808,118741994.70979673,1.1874199470979672,5,5,18741994.709796727,18.741994709796728,False,1.1874199470979672
20250808,20250811,120456174.21614161,1.204561742161416,5,5,20456174.21614161,20.456174216141612,True,1.204561742161416
20250808,20250812,120888314.2232832,1.208883142232832,5,5,20888314.2232832,20.888314223283203,False,1.208883142232832
20250808,20250813,122171855.92561926,1.2217185592561925,5,5,22171855.92561926,22.171855925619262,False,1.2217185592561925
20250808,20250814,120751062.5147967,1.207510625147967,5,5,20751062.514796704,20.751062514796704,False,1.207510625147967
20250814,20250815,122639736.5370057,1.2263973653700568,5,5,22639736.537005693,22.639736537005692,True,1.2263973653700568
20250814,20250818,122208238.95840411,1.2220823895840411,5,5,22208238.95840411,22.20823895840411,False,1.2220823895840411
20250814,20250819,122762860.62565562,1.2276286062565562,5,5,22762860.62565562,22.76286062565562,False,1.2276286062565562
20250814,20250820,122513763.16143632,1.2251376316143632,5,5,22513763.16143632,22.51376316143632,False,1.2251376316143632
20250814,20250821,122051871.82175508,1.2205187182175508,5,5,22051871.82175508,22.051871821755082,False,1.2205187182175508
20250814,20250822,122452507.878805,1.22452507878805,5,5,22452507.878804997,22.452507878804997,False,1.22452507878805
20250822,20250825,126565467.0576593,1.265654670576593,5,5,26565467.0576593,26.565467057659298,True,1.265654670576593
20250822,20250826,125730375.01961707,1.2573037501961706,5,5,25730375.019617066,25.730375019617064,False,1.2573037501961706
20250822,20250827,126007810.87475963,1.2600781087475963,5,5,26007810.87475963,26.007810874759627,False,1.2600781087475963
20250822,20250828,131454533.36109272,1.3145453336109272,5,5,31454533.361092716,31.454533361092718,False,1.3145453336109272
20250822,20250829,134123579.58860636,1.3412357958860637,5,5,34123579.58860636,34.123579588606354,False,1.3412357958860637
20250829,20250901,137102980.8968382,1.371029808968382,5,5,37102980.89683819,37.10298089683819,True,1.371029808968382
20250829,20250902,132958446.49141175,1.3295844649141175,5,5,32958446.491411746,32.95844649141175,False,1.3295844649141175
20250829,20250903,132298983.97570047,1.3229898397570046,5,5,32298983.975700468,32.298983975700466,False,1.3229898397570046
20250829,20250904,128163893.4122667,1.281638934122667,5,5,28163893.4122667,28.1638934122667,False,1.281638934122667
20250829,20250905,133070376.1020824,1.330703761020824,5,5,33070376.1020824,33.0703761020824,False,1.330703761020824
20250905,20250908,135449403.62174803,1.3544940362174802,5,5,35449403.62174803,35.44940362174803,True,1.3544940362174802
20250905,20250909,132609537.2495655,1.326095372495655,5,5,32609537.249565497,32.6095372495655,False,1.326095372495655
20250905,20250910,137666368.91782695,1.3766636891782695,5,5,37666368.91782695,37.66636891782695,False,1.3766636891782695
20250905,20250911,149947564.31724602,1.4994756431724603,5,5,49947564.31724602,49.94756431724602,False,1.4994756431724603
20250905,20250912,147577471.5328331,1.475774715328331,5,5,47577471.5328331,47.5774715328331,False,1.475774715328331
20250912,20250915,145786400.99096137,1.4578640099096136,5,5,45786400.99096137,45.786400990961376,True,1.4578640099096136
20250912,20250916,146495774.86155006,1.4649577486155005,5,5,46495774.86155006,46.49577486155007,False,1.4649577486155005
20250912,20250917,148203146.34518892,1.4820314634518892,5,5,48203146.345188916,48.20314634518891,False,1.4820314634518892
20250912,20250918,147463491.16442794,1.4746349116442794,5,5,47463491.164427936,47.463491164427936,False,1.4746349116442794
20250912,20250919,146710299.78328374,1.4671029978328374,5,5,46710299.78328374,46.710299783283745,False,1.4671029978328374
20250919,20250922,146508380.59220618,1.4650838059220619,5,5,46508380.59220618,46.50838059220618,True,1.4650838059220619
20250919,20250923,146392240.75785837,1.4639224075785837,5,5,46392240.757858366,46.39224075785837,False,1.4639224075785837
20250919,20250924,148498249.2954751,1.484982492954751,5,5,48498249.295475096,48.49824929547509,False,1.484982492954751
20250919,20250925,152227331.99328896,1.5222733199328897,5,5,52227331.993288964,52.22733199328896,False,1.5222733199328897
20250919,20250926,147816163.20907006,1.4781616320907005,5,5,47816163.20907006,47.816163209070055,False,1.4781616320907005
20250926,20250929,150177379.88525188,1.5017737988525188,5,5,50177379.88525188,50.17737988525188,True,1.5017737988525188
20250926,20250930,150373082.19745994,1.5037308219745993,5,5,50373082.197459936,50.37308219745994,False,1.5037308219745993
20250930,20251009,154203576.0905162,1.542035760905162,5,5,54203576.09051621,54.203576090516215,True,1.542035760905162
20250930,20251010,146667995.7536728,1.466679957536728,5,5,46667995.75367281,46.667995753672805,False,1.466679957536728
20251010,20251013,150793540.11088315,1.5079354011088315,5,5,50793540.11088315,50.79354011088315,True,1.5079354011088315
20251010,20251014,141155487.58393708,1.4115548758393708,5,5,41155487.58393708,41.15548758393708,False,1.4115548758393708
