param_CITIC_LIMIT,param_CMVG_LIMIT,param_STK_HOLD_LIMIT,param_OTHER_LIMIT,param_STK_BUY_R,param_TURN_MAX,param_MEM_HOLD,年化收益,年化波动,夏普比率,累计收益,最大回撤,平均回撤,胜率(天),超额年化收益,超额年化波动,信息比率,超额累计收益,超额最大回撤,超额平均回撤,超额胜率(天),超额年化收益_2022,超额年化收益_2023,超额年化收益_2024,超额年化收益_2025,超额年化波动_2022,超额年化波动_2023,超额年化波动_2024,超额年化波动_2025,信息比率_2022,信息比率_2023,信息比率_2024,信息比率_2025,source_file
0.1054387367,0.497469806,0.0094277836,0.4907576465,0.00404419,0.0848794784,0.2209044212,0.25644937749381697,0.23510005520649063,1.0908095162656386,0.8452571482196208,0.3033574401974659,0.05308327619442275,0.5546116504854369,0.2140812501851545,0.1064017538620229,2.012008659770455,0.7056118006102692,0.1063783592627161,0.022196575681786096,0.5691747572815534,0.25944769267569695,0.2508774627184699,0.18110280333860707,0.1844546204601819,0.10143340069890167,0.07048999959033588,0.12956452120562684,0.11410315744572602,2.557813214267066,3.5590504210027687,1.397780824977432,1.6165601775561649,diverse_efficient_parameters_std_score_trade_support5.json
0.0962229043,0.4963148799,0.0091797705,0.3039184231,0.0015480446,0.0717499294,0.200902917,0.2385217635382363,0.23293051481315555,1.024003934089811,0.7861677326220268,0.3047879663598184,0.05406904357247766,0.5533980582524272,0.19615363622957377,0.10252367996672114,1.9132520047392427,0.6465223850126751,0.09279977494560998,0.02126274507439287,0.5679611650485437,0.2075678312739129,0.25191725681760463,0.16146563785145987,0.16637000150384307,0.09220252927858828,0.068230089737854,0.1260895714440639,0.11078840646534265,2.251216239922773,3.6921724386629546,1.2805629839347148,1.5016914387688005,diverse_efficient_parameters_std_score_trade_support5.json
0.1203381606,0.4979396578,0.0086917978,0.3592812415,0.0010878403,0.0978804951,0.2391697231,0.2502391443429592,0.23312818287763704,1.0733972240254763,0.8247882197543934,0.3019063866437057,0.05350586102466636,0.5570388349514563,0.20787101703429664,0.1082375500518152,1.9205074111044194,0.6851428721450418,0.09274443397975252,0.021853928327004658,0.5679611650485437,0.24671682161961703,0.24948843114526134,0.16341282334036186,0.1892851477667264,0.10022333731042139,0.07076105943175766,0.13283059451539697,0.11684791055511691,2.4616703877607056,3.5257871087397907,1.2302348260695315,1.6199275354388214,diverse_efficient_parameters_std_score_trade_support5.json
0.1073754712,0.497926164,0.0098651881,0.3434543245,0.0029813035,0.0714189825,0.2613905397,0.24389697758631929,0.23459978071273735,1.0396300322418723,0.8038844381245084,0.30405244808317744,0.05411130307034836,0.5546116504854369,0.20152885027765677,0.1048007614109148,1.9229712414729454,0.6642390905151567,0.10688414946160929,0.022484079291609813,0.5618932038834952,0.24271625623880894,0.24812438359278055,0.15578096880214376,0.17753804627560923,0.09770258548338777,0.06933667337000159,0.12751069036399107,0.11362554912060747,2.484235755256217,3.5785446796490126,1.2217090846065735,1.5624835052472401,diverse_efficient_parameters_std_score_trade_support5.json
0.0925597962,0.4969603947,0.0076949315,0.2729409801,0.0011997747,0.0604308187,0.2387260283,0.23157626245084786,0.23206496752527203,0.9978941023298963,0.7632753610379945,0.3132495447027044,0.055015250049461124,0.5521844660194175,0.18920813514218535,0.09858587844249111,1.9192214760510313,0.6236300134286429,0.08934270131945965,0.02076101858752151,0.5800970873786407,0.21709374646695875,0.24198397832313992,0.14633442286083131,0.1626101523012418,0.08668044731360529,0.06515682723737383,0.12123451369970539,0.10774094488351131,2.5045296049468346,3.713869882607457,1.207036003157465,1.509269781112971,diverse_efficient_parameters_std_score_trade_support5.json
0.1222101093,0.4962966633,0.0073690027,0.3951641454,0.0140929852,0.0649624119,0.2046726279,0.2534463021361526,0.23555836054855966,1.0759384703898267,0.8353590118407589,0.3105009289610928,0.053463783465539164,0.5594660194174758,0.21107817482749006,0.10597647490091598,1.9917455739572412,0.6957136642314072,0.10416738064130215,0.02245910419884361,0.5728155339805825,0.2637741643663478,0.2589898415530208,0.16663418097824018,0.17773832363574413,0.09845619445108057,0.06876449420924526,0.130891569362478,0.11349491695335386,2.6791017653785913,3.7663309318459306,1.2730703878779248,1.566046554391455,diverse_efficient_parameters_std_score_trade_support5.json
0.1053269254,0.4964080569,0.0069761246,0.318850928,0.0144704364,0.0698909726,0.2166942348,0.249024575690347,0.23499621690272826,1.0596961047820845,0.8207850014753837,0.31100001703435565,0.05355212590723294,0.5546116504854369,0.20665644838168448,0.10344694070311476,1.9977047844727815,0.681139653866032,0.10107954949776154,0.021409113265448938,0.5679611650485437,0.23973502304612174,0.2565329707875549,0.16698735177567606,0.17681340639715262,0.09198669768078097,0.06772227579888584,0.1286733184626909,0.11118467305190893,2.6061922983480494,3.788014619434501,1.2977620673091943,1.5902678088966768,diverse_efficient_parameters_std_score_trade_support5.json
0.1178032462,0.4959307765,0.0100442428,0.4235152012,0.001983841,0.061477056,0.220706162,0.2436320130900938,0.23425455970126452,1.0400310388868759,0.8030111151449492,0.30773473406385043,0.0549642642196412,0.5533980582524272,0.20126388578143128,0.10626062690200788,1.894058896970692,0.6633657675355975,0.10152019206534146,0.022415585836447916,0.5631067961165048,0.2531575033545579,0.2565152445920411,0.15120041403129536,0.1664634728797976,0.10054086793937621,0.0706052244411149,0.128140824487156,0.11566748027025336,2.5179562156476103,3.6330915540956332,1.179955058322968,1.4391553485116215,diverse_efficient_parameters_std_score_trade_support5.json
0.1029123997,0.4957187112,0.0081159137,0.2809034573,0.0041165862,0.073992307,0.2832299893,0.23543421110296192,0.23385701892039096,1.0067442584783306,0.7759911597953625,0.3103711296910513,0.053902796272406045,0.5521844660194175,0.1930660837942994,0.09927308380003098,1.9447978888537272,0.6363458121860108,0.10376999545189503,0.021635302081368872,0.5631067961165048,0.2113031991327441,0.26010991805590883,0.15189211347805937,0.15414206936278727,0.0896844401292771,0.0662612802836823,0.12053776162600588,0.10883487789368441,2.3560742401709556,3.9255190503761552,1.26012057490612,1.416292941618966,diverse_efficient_parameters_std_score_trade_support5.json
0.1182728852,0.4981553476,0.0081978892,0.3739414385,0.0010916432,0.097715449,0.189359938,0.25304708083965943,0.23349491804510578,1.0837369950414795,0.8340431784475174,0.3031661242999919,0.05366902685171851,0.5570388349514563,0.2106789535309969,0.10835708828206629,1.9443024620832807,0.6943978308381658,0.09339961328736279,0.021757104789808586,0.5691747572815534,0.25652430625395545,0.25380716914380363,0.16606863596204674,0.18666764913276648,0.10029643188838218,0.07030870579818231,0.13415583527845612,0.11583817061229065,2.557661338734722,3.6098967583380737,1.2378785881162149,1.6114519777556007,diverse_efficient_parameters_std_score_trade_support5.json
0.1013602516,0.4963657828,0.0103444456,0.3226033169,0.0128421087,0.0709954572,0.2226772665,0.2460993611593058,0.23550243368124937,1.0449971039042394,0.811143494381072,0.3081402052785237,0.055137417044088505,0.5521844660194175,0.20373123385064332,0.10253422779252197,1.986958289312848,0.6714981467717204,0.10792413487690544,0.02206723509640141,0.5703883495145631,0.2712101491378579,0.23349746230168325,0.1721774271389846,0.1679521800617881,0.0967533631125889,0.06933689343637445,0.1239142045362031,0.11062099831570688,2.803108237408337,3.3675789428891463,1.3894890241471936,1.5182667180643306,diverse_efficient_parameters_std_score_trade_support5.json
0.1178032462,0.4897880806,0.0075807157,0.4888272865,0.0088966672,0.0743025787,0.222202239,0.2545137785620457,0.23543564760974842,1.0810333148186662,0.8388774141405027,0.30651181983852616,0.054073510632273836,0.5570388349514563,0.2121456512533832,0.10488117761150528,2.022723772602942,0.699232066531151,0.09934354236415155,0.021638114574855226,0.566747572815534,0.25235798652700303,0.25737641280781376,0.16760308680751193,0.1888775383925897,0.09816314113891093,0.0684719024317344,0.12830087443521648,0.11328563546474836,2.570801867168152,3.7588617179786223,1.3063284840832514,1.6672682076392962,diverse_efficient_parameters_std_score_trade_support5.json
0.1221834905,0.4970939137,0.0084840817,0.4727743884,0.0059684893,0.0871583309,0.2563302732,0.24924050486532823,0.2349413592345575,1.0608626155792984,0.8214967040361218,0.29794108524010376,0.054735814036744046,0.5509708737864077,0.2068723775566657,0.10631258342847065,1.9458879737961952,0.6818513564267702,0.10306503366774289,0.02270634250424731,0.5618932038834952,0.25017091155606985,0.2522550044114851,0.161958658524788,0.18212055718474285,0.10000862053299606,0.07084411877621494,0.1293635389016179,0.11447281183746635,2.501493473490422,3.560704950093566,1.2519652747592116,1.5909503248974595,diverse_efficient_parameters_std_score_trade_support5.json
0.1118960021,0.4977377825,0.0067372054,0.2344707153,0.0012853639,0.0572650843,0.2528754941,0.2225271690689031,0.23226074023854773,0.95809205137447,0.7334495492511046,0.3154576624120222,0.05519968761877676,0.5558252427184466,0.18015904176024058,0.09479656708537705,1.900480653460617,0.593804201641753,0.08537134917194933,0.019950267368012285,0.5728155339805825,0.20274167707466673,0.24520249142425934,0.14186941488126886,0.13782185541922515,0.08079175290290433,0.06301149267693139,0.11711089849634206,0.1037651493929715,2.5094353048425875,3.891393157141132,1.2114108652808273,1.3282094829091091,diverse_efficient_parameters_std_score_trade_support5.json
0.104484597,0.4979396578,0.0086447618,0.290818212,0.0010878403,0.0957962373,0.1914675839,0.23862824435757682,0.232389179055187,1.0268474863061856,0.7865186934025732,0.3020756768571857,0.053038167717525585,0.5546116504854369,0.1962601170489143,0.10342247802586159,1.897654366779318,0.6468733457932215,0.09706129336278024,0.021900487440632537,0.5643203883495146,0.2219523504619793,0.24865700376823888,0.16311659960451938,0.1605088884208092,0.09198517466581885,0.06819506055026223,0.12827985704669223,0.11128476813925477,2.412914377434514,3.646261206630496,1.2715682988728856,1.4423257657324537,diverse_efficient_parameters_std_score_trade_support5.json
0.1015040713,0.4953134783,0.0072122381,0.2608463696,0.013749913,0.0781331016,0.205751348,0.23462447225183097,0.23347162701877483,1.0049378386906236,0.7733222605420349,0.30676747074223765,0.05316743869457014,0.5461165048543689,0.19225634494316846,0.09810865028794276,1.9596268461436184,0.6336769129326832,0.09886966042383838,0.021345726111468684,0.5728155339805825,0.19854493820512284,0.2571966107124139,0.16756298607018302,0.1440592814254925,0.08630187266459455,0.06461773289167194,0.12155584999354808,0.10617877475701937,2.300586674135707,3.980279084436308,1.3784855774450748,1.356761572688697,diverse_efficient_parameters_std_score_trade_support5.json
0.0960327643,0.4959106134,0.007519597,0.3815245698,0.0056052566,0.0943956396,0.2069486204,0.2528000210582288,0.23544194050163553,1.0737255245161925,0.8332288694079221,0.30445945074233116,0.05420714469056015,0.5570388349514563,0.21043189374956625,0.10633283601893778,1.97899258242382,0.6935835217985704,0.10258861432064204,0.022204767785096897,0.5679611650485437,0.2580204168982575,0.26082475621106666,0.16768522965353017,0.17531180279276498,0.09852193479417021,0.06826863111477782,0.13327742077687935,0.11196671429088899,2.618913416969611,3.8205651988619853,1.2581668273296882,1.5657492845356322,diverse_efficient_parameters_std_score_trade_support5.json
0.0914703654,0.4981143392,0.0089014883,0.4125495454,0.0035411752,0.0732638317,0.1857308788,0.2593448144109055,0.2364764005566025,1.0967048458132687,0.8548005082983445,0.3072630505920413,0.05315665109737287,0.5546116504854369,0.216976687102243,0.10492585294067566,2.0679049159116207,0.7151551606889929,0.10376677590963335,0.021619430438102,0.5691747572815534,0.25434247623296347,0.26485100496079483,0.18492075652191758,0.1785056962982123,0.09931984808656985,0.06921611471755783,0.1289518156634894,0.11154337889793875,2.5608423807824567,3.826435592947417,1.4340298782956562,1.6003253448287909,diverse_efficient_parameters_std_score_trade_support5.json
0.1154005378,0.4989001266,0.007453236,0.3028144085,0.0080349434,0.0810109627,0.2084959468,0.251133118272658,0.2336716142168901,1.074726680492567,0.8277347578266807,0.3037909077680815,0.05192026280645966,0.5533980582524272,0.20876499096399548,0.10311370777736606,2.0246094865945685,0.6880894102173291,0.10018880862016089,0.02105421199009872,0.5764563106796117,0.22170400718232616,0.2621631294288357,0.18111682734741197,0.17293905567998408,0.09146140562946041,0.06722630780867518,0.12832306976370247,0.11104728959804151,2.424017055680518,3.8997103659916452,1.4114128323217745,1.5573460307403497,diverse_efficient_parameters_std_score_trade_support5.json
0.1171573707,0.4912637291,0.0067731123,0.4980229668,0.013152576,0.0869906878,0.2123632653,0.2561703207544367,0.23397695595620271,1.0948527802985362,0.8443373772066233,0.30579500577188556,0.05221430542279677,0.5546116504854369,0.21380219344577414,0.10624728531239419,2.0123073527680355,0.7046920295972716,0.10046772576000251,0.021745675968887563,0.5728155339805825,0.25979693510475155,0.266044782817605,0.17264845517736022,0.17575237487044326,0.0966686496763312,0.06783079304042572,0.13248540073347792,0.11387911754526131,2.6874993700089043,3.9221829923033327,1.303150794136772,1.5433239970496822,diverse_efficient_parameters_std_score_trade_support5.json
0.1307447116,0.496298851,0.0068340504,0.3818978176,0.0011931132,0.0919483168,0.2050627045,0.2560099621099634,0.23383012688615407,1.0948544805546299,0.8438088351144394,0.30870471373328834,0.053003951874657944,0.558252427184466,0.2136418348013009,0.10818812524006585,1.9747253622080683,0.7041634875050877,0.09385405779529576,0.021240473748077058,0.5716019417475728,0.2597457331585131,0.25021939808723537,0.17001343146199466,0.1956676499083471,0.09792544668059996,0.06889185649863888,0.1351215034422512,0.1160849167040507,2.652484537606622,3.632060606353075,1.2582263158036553,1.685556189932808,diverse_efficient_parameters_std_score_trade_support5.json
0.1049367928,0.4927091196,0.0099621341,0.4121871274,0.0012215478,0.0756518289,0.2066360117,0.24789795470164463,0.23327017792300683,1.062707444684446,0.8170716586966208,0.2989848038531443,0.053729692699813016,0.558252427184466,0.20552982739298215,0.10720381913624813,1.9171875503033051,0.6774263110872691,0.09185061590213228,0.021781443439970672,0.5716019417475728,0.2469734715343799,0.24950283153488437,0.15749111127137363,0.18684990864912154,0.10083972781331618,0.07130308352306373,0.13006044976953288,0.1160176271708705,2.4491683673680673,3.499187120767085,1.2109070170866538,1.6105303409966265,diverse_efficient_parameters_std_score_trade_support5.json
0.1103273906,0.4970091694,0.006982533,0.4287675496,0.0124334743,0.0955548673,0.2064324682,0.2600405222230673,0.23459438464374022,1.108468655880106,0.8570935612472297,0.3051954806389926,0.051650916235108035,0.5594660194174758,0.21767239491440477,0.10622820824186101,2.049101632391342,0.717448213637878,0.09990827719922102,0.02163109182556122,0.5703883495145631,0.2593987539323873,0.26351303525164527,0.18675116240546355,0.17775903484723818,0.09748519346946431,0.06737222519865355,0.13325759987860533,0.11274743650051229,2.660904130160442,3.9113007544971463,1.40142973140436,1.5766126518222923,diverse_efficient_parameters_std_score_trade_support5.json
0.1028495991,0.4974864524,0.0073492061,0.2364134955,0.0021823171,0.0884785992,0.2734893236,0.23062699945749682,0.23169426439400742,0.9953936497336177,0.7601465902119096,0.3081505686616004,0.052285579193930225,0.5497572815533981,0.1882588721488343,0.09597607504789553,1.9615187644929877,0.6205012426025579,0.09829884320463544,0.021017823146296164,0.5606796116504854,0.19009893598468855,0.24965994082917753,0.16204041638367653,0.14817318355503117,0.08310533725767914,0.06339173887259639,0.1193544438482875,0.10379794956751136,2.287445575189251,3.9383671322053453,1.3576404125316652,1.4275155161774913,diverse_efficient_parameters_std_score_trade_support5.json
0.099027056,0.4945187866,0.0099713785,0.347918009,0.0034427547,0.0742776823,0.1942537433,0.2528005134092699,0.2352131321125963,1.0747721062115465,0.8332304921969537,0.301871768778032,0.05379354008888817,0.5533980582524272,0.2104323861006074,0.10597215331506198,1.9857328507327627,0.693585144587602,0.10630020278267405,0.022996869740184604,0.5631067961165048,0.24433559118383993,0.2534967522794684,0.18667351685360506,0.1700281600562764,0.09863638406128186,0.0700522704620684,0.13023257101801938,0.11340292132293589,2.477134512879512,3.6186800314592333,1.4333857912378642,1.4993278662733003,diverse_efficient_parameters_std_score_trade_support5.json
0.1170848715,0.4902416999,0.0087408164,0.4409025867,0.0044526972,0.0720601733,0.2230912662,0.2566286295598161,0.2359791643942016,1.087505459300295,0.8458479630291538,0.308701380713157,0.054176296861296956,0.5558252427184466,0.21426050225115356,0.106406113478928,2.0136108278551528,0.7062026154198021,0.10646032180231269,0.022748230536531196,0.5788834951456311,0.2482877921670697,0.2586146526841661,0.1857702371088543,0.17760733890209673,0.09897135630746084,0.06980695765273918,0.13070870141981986,0.11433509135147064,2.5086833345574027,3.70471169894937,1.4212537886990686,1.5533930729641408,diverse_efficient_parameters_std_score_trade_support5.json
0.1096914723,0.4973357673,0.0105968687,0.482045579,0.0114154941,0.0780182465,0.183357926,0.2506267151214338,0.23543096625288953,1.064544393247835,0.8260656530402458,0.30599749290098055,0.05485686394361618,0.5558252427184466,0.2082585878127713,0.10566126037606845,1.9710023055899533,0.6864203054308942,0.10822568280477796,0.02280873674149833,0.5655339805825242,0.2655043678213487,0.2518859924431832,0.15850867830750776,0.18301850074243936,0.10173111664840755,0.07025465949911018,0.12817485474614979,0.11320070657747064,2.6098638899144015,3.5853279232870454,1.2366597069404455,1.6167611163909816,diverse_efficient_parameters_std_score_trade_support5.json
0.1079899783,0.4968278631,0.009552219,0.4663479129,0.0137453216,0.0663974966,0.1906399746,0.2553789726377418,0.23668220174258314,1.0789952550614403,0.8417290938139969,0.3113472185648163,0.05392626893269807,0.5509708737864077,0.21301084532907924,0.10414288907427009,2.045371001539715,0.7020837462046452,0.10073093719953252,0.021422818779727827,0.5788834951456311,0.27203877139233656,0.23541338139435675,0.1827930096011504,0.1886525679834106,0.10076348988656818,0.06871226922480317,0.12524221981231531,0.11310095456232255,2.6997752032862,3.4260749070033514,1.4595158874944822,1.668001554128851,diverse_efficient_parameters_std_score_trade_support5.json
0.0931378205,0.4963060867,0.0061498868,0.3390195,0.0013020579,0.0835870879,0.1558020711,0.252045160123513,0.23477614754849283,1.0735552259262338,0.8307408477670989,0.31150103913181293,0.052556591628366546,0.5594660194174758,0.2096770328148505,0.10574506580154006,1.9828540577805078,0.6910955001577472,0.09228995877824353,0.02062290386130071,0.5703883495145631,0.2542247211141919,0.25302480486075135,0.16143564656291257,0.19017903586687487,0.09460550898599998,0.0675429662011162,0.1338974248019273,0.11142618587750945,2.6872084283359534,3.746131079102207,1.205666552599665,1.7067714771816587,diverse_efficient_parameters_std_score_trade_support5.json
0.1086063592,0.4912061265,0.0076133862,0.2747952835,0.015607842,0.0717965533,0.2112501938,0.2288037456517905,0.23261568375719344,0.9836127210176341,0.7541371456683015,0.308648465775489,0.05469360831275901,0.5533980582524272,0.186435618343128,0.09962497597292651,1.871374286642665,0.6144917980589498,0.10288682158457951,0.02222257284945156,0.5618932038834952,0.21489697560958693,0.25144360839433066,0.14822908408921845,0.14075562802453662,0.08891272644140115,0.06502397456495651,0.12270149949290672,0.10854538923033025,2.416942818092717,3.866936927135205,1.2080462317234146,1.2967444220579205,diverse_efficient_parameters_std_score_trade_support5.json
0.1090570534,0.495224171,0.0074916565,0.2102251768,0.0058553705,0.0769029727,0.208835772,0.22340496361038825,0.23303068226572024,0.9586933421739032,0.7363427600598397,0.30810519943893133,0.05204358263554312,0.5485436893203883,0.18103683630172573,0.09155538060541243,1.9773478642611144,0.596697412450488,0.09972986376903503,0.019802241930202538,0.5691747572815534,0.19340599106188863,0.25060427844529115,0.16010160535664217,0.120128432674329,0.08003497298775361,0.062859537190874,0.11188069997993583,0.09945180643022508,2.4165184773846584,3.9867343866106935,1.4310028931295036,1.2079059897077942,diverse_efficient_parameters_std_score_trade_support5.json
0.1000138953,0.4995977303,0.0078687582,0.4895459949,0.0093238425,0.0790708669,0.1796880457,0.25487707059761544,0.23495078991755258,1.0848104434424557,0.8400748246897405,0.3034072227978315,0.052982796737880214,0.5558252427184466,0.21250894328895292,0.10445210084879576,2.0345109534616217,0.7004294770803888,0.09856319189770235,0.021823519808713804,0.5764563106796117,0.26153591927496206,0.26068221423732074,0.17435210161987813,0.1739526728491271,0.09815794443877146,0.06796265158657772,0.12875322741788314,0.11152191259271946,2.664439651526136,3.8356686820148167,1.3541571354479425,1.5598071159737565,diverse_efficient_parameters_std_score_trade_support5.json
0.0993812914,0.4960210311,0.0071148379,0.2843920662,0.0054695658,0.0747568231,0.1597649234,0.24097750987277528,0.23328562123825616,1.0329719791288094,0.7942618725406674,0.30829009124141626,0.052852255378461,0.5509708737864077,0.19860938256411279,0.10040702339262675,1.9780427290178726,0.6546165249313157,0.09940005153845499,0.021498119762779495,0.5716019417475728,0.22142878705218694,0.253265785310372,0.16910845115708598,0.15791400911622608,0.08849190227868697,0.06610344858702197,0.1247695253520507,0.10817569657638644,2.5022491476659945,3.831355106639557,1.3553666304326173,1.4597919321436286,diverse_efficient_parameters_std_score_trade_support5.json
0.1202700895,0.4951277433,0.0138002381,0.4686045515,0.0036115934,0.0899911584,0.2145319264,0.24725680333821828,0.23468673803735526,1.0535610380287541,0.8149584238027675,0.3006573164653703,0.055777568365840496,0.5533980582524272,0.2048886760295558,0.10825476258951555,1.8926527676797031,0.6753130761934159,0.11238217736072342,0.024445638251489665,0.5618932038834952,0.2611151701382619,0.23319479876912572,0.17332019960657952,0.1770439847915841,0.10514593708217239,0.07357823773204024,0.1289556765300592,0.11739645106522012,2.483359579877997,3.1693447132884938,1.3440292375665919,1.5080863449034463,diverse_efficient_parameters_std_score_trade_support5.json
0.1163014055,0.4894680711,0.0073668897,0.2570082974,0.0123508395,0.0792768774,0.2221627752,0.23269312762150018,0.23325615300376962,0.9975862356683026,0.7669565486404646,0.30309071087586037,0.05214896863799372,0.5485436893203883,0.19032500031283764,0.0977779526704824,1.9465022033570736,0.6273112010311129,0.10013341157240785,0.020666694512382972,0.5631067961165048,0.19013894239384646,0.24993581961915382,0.17128963549718504,0.1453866474659402,0.08576384774521593,0.06545156597698525,0.11993075334678145,0.10677375008811348,2.217005736014832,3.8186377344590783,1.4282378015411832,1.3616328671228837,diverse_efficient_parameters_std_score_trade_support5.json
0.1016550203,0.4950172674,0.0080043687,0.4537256111,0.0032953683,0.1152454342,0.217751253,0.25635356291949296,0.23519897325026495,1.0899433759292747,0.8449413433826487,0.3043500914368975,0.053089624514122365,0.5570388349514563,0.21398543561083042,0.1071210637555413,1.9976037215160785,0.705295995773297,0.1050139737971767,0.021991577252084428,0.5703883495145631,0.2627383719295385,0.26195279142313205,0.17686770171304783,0.17465760655488552,0.10021504922633813,0.06900146894259938,0.13343049435648868,0.11327632282218143,2.6217456755036608,3.796336446707303,1.3255418303443227,1.5418721424163726,diverse_efficient_parameters_std_score_trade_support5.json
0.0961495476,0.499588114,0.009777302,0.4567776796,0.0048192146,0.0809201999,0.2857330366,0.2522711648780945,0.23508445560695404,1.073108658872263,0.8314857594381994,0.30615543640826104,0.05420396881119079,0.5546116504854369,0.20990303756943193,0.10370763335425197,2.0239883100256475,0.6918404118288477,0.10944272513591746,0.02259822245503875,0.5728155339805825,0.24823415758854578,0.26077592351621187,0.1716731053999229,0.1744168382280033,0.10080720740850144,0.06932359570150795,0.12396233231743717,0.11266949571399436,2.4624643809705544,3.7617195253266327,1.38488121504773,1.5480395747110767,diverse_efficient_parameters_std_score_trade_support5.json
0.1134307453,0.4989665817,0.0097018015,0.3574613418,0.0036276509,0.1136804599,0.209449739,0.2589728326720608,0.2348042512372132,1.1029307659784704,0.8535744564871124,0.3009200491639601,0.053242127593365045,0.5546116504854369,0.2166047053633983,0.10783401950868696,2.0086861859577527,0.7139291088777607,0.11094237783337146,0.023530857264504258,0.5728155339805825,0.24952545598835044,0.2735952118978889,0.18632623711148275,0.16852835288345638,0.10103199160106766,0.07029651458533183,0.13328585301339352,0.11472247847342909,2.469766774207721,3.892016745236721,1.3979445897589697,1.469008995673758,diverse_efficient_parameters_std_score_trade_support5.json
0.1005081007,0.4990064489,0.0076457803,0.3274608688,0.0052456456,0.0667272502,0.0673859123,0.23933375638108925,0.23516729015652058,1.0177170312325137,0.7888440610320702,0.308763558043868,0.05520118840074628,0.5533980582524272,0.19696562907242673,0.10412831935289844,1.8915663893978343,0.6491987134227185,0.10539420886251527,0.02321412202808301,0.5788834951456311,0.23454617940179723,0.24391595052552054,0.15681417942188766,0.16838694046508068,0.09468585715185239,0.0676464883269749,0.12902976926322574,0.11192652305358868,2.4770983381989553,3.605744460030691,1.21533333212416,1.5044418058484639,diverse_efficient_parameters_std_score_trade_support5.json
0.1067797557,0.4887194513,0.0103062852,0.4182914256,0.0124897873,0.0564783331,0.2115969558,0.24574839158354142,0.23860205366900816,1.0299508650686082,0.8099866986593525,0.3145026051877158,0.05790647723443193,0.5618932038834952,0.20338026427487887,0.10528622793932536,1.9316891511402936,0.6703413510500008,0.10282558233689676,0.02312347606501831,0.5691747572815534,0.2658998813850164,0.25294817499445826,0.1285330249065448,0.19645459567653875,0.10208361923155415,0.07036847948296474,0.12725564151739635,0.11270231207151207,2.6047262370457425,3.594623286633522,1.0100379313161831,1.743128353497167,diverse_efficient_parameters_std_score_trade_support5.json
0.087947555,0.496579941,0.0067214513,0.3630762325,0.00700791,0.0914882421,0.2724349494,0.25476935749624113,0.2350092924744916,1.0840820582611401,0.8397198023076107,0.31048677455263307,0.05287139805735192,0.558252427184466,0.2124012301875786,0.10432700369879767,2.0359180524421254,0.700074454698259,0.09818337131072163,0.02107201541345252,0.5764563106796117,0.25036557753315825,0.2589084269503816,0.17793321060469847,0.17779053636325723,0.09607317255197198,0.0674972963583131,0.1306071897863962,0.11002307902997904,2.6059884448774695,3.835834039573259,1.3623538711437129,1.6159385642608033,diverse_efficient_parameters_std_score_trade_support5.json
0.0988260204,0.498493571,0.0098616241,0.3532631471,0.0017284821,0.066521235,0.134745877,0.25091182374124826,0.23396972132161264,1.0724115168575474,0.8270053710511543,0.3046372409140842,0.05291517490234606,0.5570388349514563,0.20854369643258577,0.10592483025346833,1.9687895268140623,0.6873600234418027,0.09674860385851458,0.02125877098796109,0.5655339805825242,0.23614816279955253,0.2546649099368321,0.16920323686152594,0.1855680663931313,0.09813779959294673,0.07041689492291901,0.12960471123485823,0.11402151918282895,2.4062915999649612,3.61653137667598,1.3055330724429512,1.6274828446688236,diverse_efficient_parameters_std_score_trade_support5.json
0.0977235857,0.4891703678,0.0064229384,0.4058375967,0.003313786,0.0885346508,0.2148869545,0.2591308387334287,0.23504252507328907,1.1024849169427047,0.854095244465381,0.3073675326524219,0.05242304266165849,0.5570388349514563,0.2167627114247662,0.10594942643480801,2.0459073608873473,0.7144498968560293,0.09867924717229892,0.02143194508466505,0.5691747572815534,0.2609654273171938,0.2636140364739458,0.1820411179255184,0.17856029686531813,0.09616546997603305,0.06774455998153583,0.1338475911026739,0.11134534557247973,2.713712389511882,3.891294541521789,1.3600627133130505,1.6036619756960129,diverse_efficient_parameters_std_score_trade_support5.json
0.069976077,0.4965239447,0.0069253876,0.409189966,0.0075721688,0.0701852617,0.1543963913,0.25654472440851556,0.2363464943921756,1.0854602479646875,0.8455714116504672,0.31239278989467045,0.053386622044695284,0.5606796116504854,0.214176597099853,0.1014562653173973,2.1110238626448523,0.7059260640411156,0.09060582475016066,0.020063779825850028,0.5800970873786407,0.25368840711953083,0.25743389950165435,0.1698423819748649,0.1932599551576994,0.09509708095197955,0.0656560621776315,0.1272342501910575,0.10586502371226961,2.667678172452359,3.9209463827600683,1.3348794190229925,1.8255316853558767,diverse_efficient_parameters_std_score_trade_support5.json
0.1084499609,0.4952951098,0.007182073,0.4681517986,0.009898021,0.0712708151,0.0064131747,0.25871533420173765,0.2358856282007797,1.0967829459348235,0.8527257415289272,0.3080158709746802,0.053933951333100354,0.5558252427184466,0.2163472068930751,0.10543106680473759,2.05202520898094,0.7130803939195756,0.09662724614371165,0.02105310880180375,0.5728155339805825,0.25393136703895847,0.2550907516537527,0.17374357143099947,0.19959892437904095,0.09756921733219542,0.06845488099566883,0.1310858276707299,0.1119914021042551,2.6025766525767486,3.726407057371006,1.3254184263719198,1.7822700727796068,diverse_efficient_parameters_std_score_trade_support5.json
